20.09.2020 14:40:20  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.09.2020 14:40:52  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.09.2020 14:50:03  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
22.09.2020 00:06:04  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210301020 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301352 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 002000708715 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301590 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301506 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 002000708713 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301574 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
06.09.2020 17:14:39  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210299480 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 002000702297 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210299820 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210299789 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220414250 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
19.08.2020 12:23:53  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210297546 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297690 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220414439 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210300206 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
26.07.2020 06:26:05  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:26:26  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:26:52  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:27:24  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:28:02  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:28:29  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:29:15  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220411949 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210296400 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220412180 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210300600 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
20.09.2020 14:40:40  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.09.2020 14:40:59  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 23:11:49  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 23:12:48  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210301301 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301312 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220413742 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220413880 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220410555 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294299 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210300323 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220415418 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301706 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301592 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
22.07.2020 19:41:03  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
22.07.2020 19:43:07  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:22:22  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:22:46  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:23:22  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:23:46  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:25:43  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:28:28  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 002000690782 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297515 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297559 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210297738 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220415132 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220413602 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301846 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220415567 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
07.09.2020 19:31:47  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
02.08.2020 10:36:02  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210295946 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
26.08.2020 19:31:22  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.08.2020 19:31:59  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.08.2020 19:32:23  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
27.08.2020 08:41:14  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
27.08.2020 08:41:33  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210298340 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210298502 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220413468 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
30.08.2020 06:58:10  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
30.08.2020 06:58:50  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
30.08.2020 06:59:44  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
03.09.2020 21:07:31  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
03.09.2020 21:09:34  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220410222 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
05.08.2020 23:00:26  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.08.2020 16:33:33  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220413078 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210298121 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
22.07.2020 08:06:41  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210294874 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210295038 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294493 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210301078 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
19.07.2020 02:39:33  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
19.07.2020 02:40:53  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
05.08.2020 23:01:32  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
06.08.2020 08:50:29  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
06.08.2020 08:50:37  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 09:23:18  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 10:35:25  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210294602 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294820 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
24.07.2020 04:22:10  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 09:37:43  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 11:14:57  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210296386 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210295405 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
30.07.2020 00:46:14  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
30.07.2020 00:46:37  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
30.07.2020 05:31:21  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
30.07.2020 05:31:51  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210298038 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210293749 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220411318 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
27.07.2020 07:54:57  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210295275 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
29.07.2020 22:47:54  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
03.08.2020 22:17:56  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 23:05:49  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220412454 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220414441 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210300146 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294141 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210299395 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210299539 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
07.09.2020 19:54:30  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
07.09.2020 19:57:04  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210299732 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294098 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
17.07.2020 00:32:02  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
19.07.2020 02:39:50  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
19.07.2020 02:41:03  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210299062 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 002000700880 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220410872 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
25.07.2020 03:22:01  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:22:30  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:22:58  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:23:28  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:25:03  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:25:57  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
25.07.2020 03:28:42  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.07.2020 17:01:55  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
22.07.2020 08:07:05  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210294817 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210296769 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210296877 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220412402 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
12.08.2020 08:21:35  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210295189 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210295463 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
29.07.2020 22:49:10  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
05.07.2020 11:29:22  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
05.07.2020 11:30:31  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
05.07.2020 11:33:15  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220409817 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
09.09.2020 14:26:37  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220414290 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
07.09.2020 19:31:32  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210299761 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210296165 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
26.07.2020 06:25:45  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:26:19  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:26:43  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:27:17  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:28:22  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:28:51  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
26.07.2020 06:29:41  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.08.2020 16:34:20  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
21.09.2020 22:35:57  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220415218 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210293753 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
28.07.2020 22:42:09  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
29.07.2020 22:51:38  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
03.08.2020 22:17:15  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220414078 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 002000702746 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220414958 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210300965 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
20.07.2020 09:23:11  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 09:25:27  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 10:35:54  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000220410926 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220410933 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294854 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210294915 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
24.07.2020 04:22:21  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 09:25:15  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 09:37:19  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
20.07.2020 10:36:10  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
10.08.2020 11:43:35  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
10.08.2020 18:00:09  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
Notification 000210296955 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000220412504 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
Notification 000210296926 is not locked,"Notification * is currently opened in SAP ECC System and is locked by other user. Please try to synchronize after some time.
In case of emergency, please inform  your coordinator to remove the lock."
14.08.2020 15:43:49  - Invalid User status E0019 for mobile status ACCP,User Status * not properly mapped for the Notification Type. Please check with the Mobile Application Support Team.
